year,sex,name,n,prop
2000,F,Akili,16,8.02e-6
2000,F,Ashonti,16,8.02e-6
2000,F,Caeli,16,8.02e-6
2000,F,Ceili,16,8.02e-6
2000,F,Journi,16,8.02e-6
2000,F,Khari,16,8.02e-6
2000,F,Levi,16,8.02e-6
2000,F,Maili,16,8.02e-6
2000,F,Mariali,16,8.02e-6
2000,F,Marleni,16,8.02e-6
2000,F,Mizuki,16,8.02e-6
2000,F,Nicki,16,8.02e-6
2000,F,Romi,16,8.02e-6
2000,F,Saydi,16,8.02e-6
2000,F,Sissi,16,8.02e-6
2000,F,Vivi,16,8.02e-6
2000,F,Amauri,15,7.52e-6
2000,F,Amayrani,15,7.52e-6
2000,F,Atziri,15,7.52e-6
2000,F,Desteni,15,7.52e-6
2000,F,Geri,15,7.52e-6
2000,F,Idali,15,7.52e-6
2000,F,Itzanami,15,7.52e-6
2000,F,Joei,15,7.52e-6
2000,F,Kaelani,15,7.52e-6
2000,F,Kimari,15,7.52e-6
2000,F,Kiri,15,7.52e-6
2000,F,Sakshi,15,7.52e-6
2000,F,Swathi,15,7.52e-6
2000,F,Troi,15,7.52e-6
2000,F,Zurisadai,15,7.52e-6
2000,F,Ajani,14,7.02e-6
2000,F,Aneri,14,7.02e-6
2000,F,Annai,14,7.02e-6
2000,F,Ayushi,14,7.02e-6
2000,F,Debanhi,14,7.02e-6
2000,F,Haeli,14,7.02e-6
2000,F,Jacobi,14,7.02e-6
2000,F,Janeli,14,7.02e-6
2000,F,Kelani,14,7.02e-6
2000,F,Keyli,14,7.02e-6
2000,F,Keyri,14,7.02e-6
2000,F,Kiari,14,7.02e-6
2000,F,Kimi,14,7.02e-6
2000,F,Lailani,14,7.02e-6
2000,F,Maansi,14,7.02e-6
2000,F,Mahealani,14,7.02e-6
2000,F,Manasi,14,7.02e-6
2000,F,Mohini,14,7.02e-6
2000,F,Quinci,14,7.02e-6
2000,F,Robbi,14,7.02e-6
2000,F,Sakari,14,7.02e-6
2000,F,Teddi,14,7.02e-6
2000,F,Toi,14,7.02e-6
2000,F,Vidhi,14,7.02e-6
2000,F,Abeni,13,6.52e-6
2000,F,Ai,13,6.52e-6
2000,F,Aili,13,6.52e-6
2000,F,Analleli,13,6.52e-6
2000,F,Cayli,13,6.52e-6
2000,F,Erandi,13,6.52e-6
2000,F,Getsemani,13,6.52e-6
2000,F,Jelani,13,6.52e-6
2000,F,Jonai,13,6.52e-6
2000,F,Kahealani,13,6.52e-6
2000,F,Kaori,13,6.52e-6
2000,F,Keani,13,6.52e-6
2000,F,Kemani,13,6.52e-6
2000,F,Lelani,13,6.52e-6
2000,F,Linzi,13,6.52e-6
2000,F,Mackensi,13,6.52e-6
2000,F,Maleni,13,6.52e-6
2000,F,Mckensi,13,6.52e-6
2000,F,Mili,13,6.52e-6
2000,F,Oluwakemi,13,6.52e-6
2000,F,Sahithi,13,6.52e-6
2000,F,Sayuri,13,6.52e-6
2000,F,Shi,13,6.52e-6
2000,F,Sianni,13,6.52e-6
2000,F,Srinidhi,13,6.52e-6
2000,F,Valeri,13,6.52e-6
2000,F,Yanelli,13,6.52e-6
2000,F,Yeimi,13,6.52e-6
2000,F,Adali,12,6.02e-6
2000,F,Ajai,12,6.02e-6
2000,F,Athziri,12,6.02e-6
2000,F,Deepti,12,6.02e-6
2000,F,Emeri,12,6.02e-6
2000,F,Giavonni,12,6.02e-6
2000,F,Harshini,12,6.02e-6
2000,F,Heydi,12,6.02e-6
2000,F,Honesti,12,6.02e-6
2000,F,Jahnari,12,6.02e-6
2000,F,Jaimi,12,6.02e-6
2000,F,Juli,12,6.02e-6
2000,F,Kandi,12,6.02e-6
2000,F,Keili,12,6.02e-6
2000,F,Kinzi,12,6.02e-6
2000,F,Lakshmi,12,6.02e-6
2000,F,Malini,12,6.02e-6
2000,F,Meleni,12,6.02e-6
2000,F,Mi,12,6.02e-6
2000,F,Naiomi,12,6.02e-6
2000,F,Nami,12,6.02e-6
2000,F,Nathali,12,6.02e-6
2000,F,Natsumi,12,6.02e-6
2000,F,Ngozi,12,6.02e-6
2000,F,Niani,12,6.02e-6
2000,F,Oluwatobi,12,6.02e-6
2000,F,Ruhi,12,6.02e-6
2000,F,Shadai,12,6.02e-6
2000,F,Shayli,12,6.02e-6
2000,F,Sindi,12,6.02e-6
2000,F,Swati,12,6.02e-6
2000,F,Tahani,12,6.02e-6
2000,F,Thi,12,6.02e-6
2000,F,Urvi,12,6.02e-6
2000,F,Zitlali,12,6.02e-6
2000,F,Aarti,11,5.51e-6
2000,F,Abi,11,5.51e-6
2000,F,Aracelli,11,5.51e-6
2000,F,Ashani,11,5.51e-6
2000,F,Casi,11,5.51e-6
2000,F,Chaeli,11,5.51e-6
2000,F,Dajai,11,5.51e-6
2000,F,Damali,11,5.51e-6
2000,F,Devi,11,5.51e-6
2000,F,Gayatri,11,5.51e-6
2000,F,Gerri,11,5.51e-6
2000,F,Himani,11,5.51e-6
2000,F,Jahnavi,11,5.51e-6
2000,F,Jayli,11,5.51e-6
2000,F,Jesi,11,5.51e-6
2000,F,Kareli,11,5.51e-6
2000,F,Kemari,11,5.51e-6
2000,F,Libni,11,5.51e-6
2000,F,Maelani,11,5.51e-6
2000,F,Mykenzi,11,5.51e-6
2000,F,Niyati,11,5.51e-6
2000,F,Omari,11,5.51e-6
2000,F,Prachi,11,5.51e-6
2000,F,Pranavi,11,5.51e-6
2000,F,Raini,11,5.51e-6
2000,F,Shauni,11,5.51e-6
2000,F,Shivangi,11,5.51e-6
2000,F,Steffani,11,5.51e-6
2000,F,Steffi,11,5.51e-6
2000,F,Tamani,11,5.51e-6
2000,F,Ulani,11,5.51e-6
2000,F,Aayushi,10,5.01e-6
2000,F,Amadi,10,5.01e-6
2000,F,Anari,10,5.01e-6
2000,F,Annali,10,5.01e-6
2000,F,Anneli,10,5.01e-6
2000,F,Avi,10,5.01e-6
2000,F,Ayani,10,5.01e-6
2000,F,Ayanni,10,5.01e-6
2000,F,Brytni,10,5.01e-6
2000,F,Cambri,10,5.01e-6
2000,F,Cherri,10,5.01e-6
2000,F,Danai,10,5.01e-6
2000,F,Dayani,10,5.01e-6
2000,F,Desi,10,5.01e-6
2000,F,Emonni,10,5.01e-6
2000,F,Enjoli,10,5.01e-6
2000,F,Estephani,10,5.01e-6
2000,F,Iyani,10,5.01e-6
2000,F,Jahari,10,5.01e-6
2000,F,Ji,10,5.01e-6
2000,F,Jodeci,10,5.01e-6
2000,F,Jozi,10,5.01e-6
2000,F,Kamalani,10,5.01e-6
2000,F,Keiri,10,5.01e-6
2000,F,Kelechi,10,5.01e-6
2000,F,Kelsei,10,5.01e-6
2000,F,Kendi,10,5.01e-6
2000,F,Khali,10,5.01e-6
2000,F,Khamari,10,5.01e-6
2000,F,Kiyomi,10,5.01e-6
2000,F,Kruti,10,5.01e-6
2000,F,Kymberli,10,5.01e-6
2000,F,Laini,10,5.01e-6
2000,F,Lei,10,5.01e-6
2000,F,Lindi,10,5.01e-6
2000,F,Mairi,10,5.01e-6
2000,F,Malachi,10,5.01e-6
2000,F,Marili,10,5.01e-6
2000,F,Marni,10,5.01e-6
2000,F,Mauri,10,5.01e-6
2000,F,Mikenzi,10,5.01e-6
2000,F,Miliani,10,5.01e-6
2000,F,Minami,10,5.01e-6
2000,F,Miri,10,5.01e-6
2000,F,Misaki,10,5.01e-6
2000,F,Nairobi,10,5.01e-6
2000,F,Nanami,10,5.01e-6
2000,F,Nori,10,5.01e-6
2000,F,Oni,10,5.01e-6
2000,F,Orli,10,5.01e-6
2000,F,Oyuki,10,5.01e-6
2000,F,Patti,10,5.01e-6
2000,F,Presli,10,5.01e-6
2000,F,Rashmi,10,5.01e-6
2000,F,Rohini,10,5.01e-6
2000,F,Saachi,10,5.01e-6
2000,F,Shivali,10,5.01e-6
2000,F,Shukri,10,5.01e-6
2000,F,Stori,10,5.01e-6
2000,F,Suzi,10,5.01e-6
2000,F,Tajai,10,5.01e-6
2000,F,Tammi,10,5.01e-6
2000,F,Tani,10,5.01e-6
2000,F,Tiffini,10,5.01e-6
2000,F,Yaretzi,10,5.01e-6
2000,F,Addi,9,4.51e-6
2000,F,Ahmani,9,4.51e-6
2000,F,Ahmari,9,4.51e-6
2000,F,Aishani,9,4.51e-6
2000,F,Anjuli,9,4.51e-6
2000,F,Anni,9,4.51e-6
2000,F,Ashari,9,4.51e-6
2000,F,Avanti,9,4.51e-6
2000,F,Avri,9,4.51e-6
2000,F,Billi,9,4.51e-6
2000,F,Cadi,9,4.51e-6
2000,F,Chai,9,4.51e-6
2000,F,Chardai,9,4.51e-6
2000,F,Chariti,9,4.51e-6
2000,F,Chasiti,9,4.51e-6
2000,F,Chianti,9,4.51e-6
2000,F,Daci,9,4.51e-6
2000,F,Damini,9,4.51e-6
2000,F,Davi,9,4.51e-6
2000,F,Deni,9,4.51e-6
2000,F,Desarai,9,4.51e-6
2000,F,Eli,9,4.51e-6
2000,F,Emmali,9,4.51e-6
2000,F,Esbeydi,9,4.51e-6
2000,F,Jadi,9,4.51e-6
2000,F,Jalani,9,4.51e-6
2000,F,Jerni,9,4.51e-6
2000,F,Jonni,9,4.51e-6
2000,F,Kahli,9,4.51e-6
2000,F,Kaiulani,9,4.51e-6
2000,F,Kammi,9,4.51e-6
2000,F,Karlei,9,4.51e-6
2000,F,Keerthi,9,4.51e-6
2000,F,Kemi,9,4.51e-6
2000,F,Kiki,9,4.51e-6
2000,F,Leidi,9,4.51e-6
2000,F,Mareli,9,4.51e-6
2000,F,Maryuri,9,4.51e-6
2000,F,Mayumi,9,4.51e-6
2000,F,Metzli,9,4.51e-6
2000,F,Miami,9,4.51e-6
2000,F,Neli,9,4.51e-6
2000,F,Nini,9,4.51e-6
2000,F,Noami,9,4.51e-6
2000,F,Noni,9,4.51e-6
2000,F,Nyjai,9,4.51e-6
2000,F,Oluchi,9,4.51e-6
2000,F,Oluwaseyi,9,4.51e-6
2000,F,Omni,9,4.51e-6
2000,F,Rossi,9,4.51e-6
2000,F,Saki,9,4.51e-6
2000,F,Sanai,9,4.51e-6
2000,F,Shali,9,4.51e-6
2000,F,Srishti,9,4.51e-6
2000,F,Suki,9,4.51e-6
2000,F,Tanai,9,4.51e-6
2000,F,Tianni,9,4.51e-6
2000,F,Trini,9,4.51e-6
2000,F,Trudi,9,4.51e-6
2000,F,Vaishali,9,4.51e-6
2000,F,Vani,9,4.51e-6
2000,F,Vasti,9,4.51e-6
2000,F,Winni,9,4.51e-6
2000,F,Yanci,9,4.51e-6
2000,F,Yani,9,4.51e-6
2000,F,Yui,9,4.51e-6
2000,F,Abri,8,4.01e-6
2000,F,Aleni,8,4.01e-6
2000,F,Aloni,8,4.01e-6
2000,F,Amali,8,4.01e-6
2000,F,Amri,8,4.01e-6
2000,F,Anareli,8,4.01e-6
2000,F,Anjani,8,4.01e-6
2000,F,Aoi,8,4.01e-6
2000,F,Aulani,8,4.01e-6
2000,F,Bali,8,4.01e-6
2000,F,Bari,8,4.01e-6
2000,F,Briani,8,4.01e-6
2000,F,Brittnei,8,4.01e-6
2000,F,Carri,8,4.01e-6
2000,F,Citalli,8,4.01e-6
2000,F,Corri,8,4.01e-6
2000,F,Dejai,8,4.01e-6
2000,F,Delmi,8,4.01e-6
2000,F,Devani,8,4.01e-6
2000,F,Elsi,8,4.01e-6
2000,F,Gayathri,8,4.01e-6
2000,F,Hamdi,8,4.01e-6
2000,F,Hanadi,8,4.01e-6
2000,F,Harini,8,4.01e-6
2000,F,Hiilani,8,4.01e-6
2000,F,Hokulani,8,4.01e-6
2000,F,Ismerai,8,4.01e-6
2000,F,Iyari,8,4.01e-6
2000,F,Jaanai,8,4.01e-6
2000,F,Jacki,8,4.01e-6
2000,F,Jacqui,8,4.01e-6
2000,F,Juri,8,4.01e-6
2000,F,Kaloni,8,4.01e-6
2000,F,Karri,8,4.01e-6
2000,F,Kehaulani,8,4.01e-6
2000,F,Kesi,8,4.01e-6
2000,F,Khalani,8,4.01e-6
2000,F,Kianni,8,4.01e-6
2000,F,Kioni,8,4.01e-6
2000,F,Kirsti,8,4.01e-6
2000,F,Korri,8,4.01e-6
2000,F,Kriti,8,4.01e-6
2000,F,Lanai,8,4.01e-6
2000,F,Lari,8,4.01e-6
2000,F,Lauri,8,4.01e-6
2000,F,Leiloni,8,4.01e-6
2000,F,Li,8,4.01e-6
2000,F,Liani,8,4.01e-6
2000,F,Lynsi,8,4.01e-6
2000,F,Maddi,8,4.01e-6
2000,F,Makayli,8,4.01e-6
2000,F,Mayuri,8,4.01e-6
2000,F,Merci,8,4.01e-6
2000,F,Mindi,8,4.01e-6
2000,F,Mitali,8,4.01e-6
2000,F,Najai,8,4.01e-6
2000,F,Nashali,8,4.01e-6
2000,F,Nissi,8,4.01e-6
2000,F,Njeri,8,4.01e-6
2000,F,Onyinyechi,8,4.01e-6
2000,F,Rayni,8,4.01e-6
2000,F,Ricci,8,4.01e-6
2000,F,Riki,8,4.01e-6
2000,F,Rudi,8,4.01e-6
2000,F,Rylei,8,4.01e-6
2000,F,Ryli,8,4.01e-6
2000,F,Safari,8,4.01e-6
2000,F,Shadi,8,4.01e-6
2000,F,Shakari,8,4.01e-6
2000,F,Shanai,8,4.01e-6
2000,F,Sophi,8,4.01e-6
2000,F,Sruti,8,4.01e-6
2000,F,Susi,8,4.01e-6
2000,F,Tionni,8,4.01e-6
2000,F,Tryniti,8,4.01e-6
2000,F,Tulsi,8,4.01e-6
2000,F,Viki,8,4.01e-6
2000,F,Yari,8,4.01e-6
2000,F,Yatziri,8,4.01e-6
2000,F,Yomari,8,4.01e-6
2000,F,Yumi,8,4.01e-6
2000,F,Aarthi,7,3.51e-6
2000,F,Abirami,7,3.51e-6
2000,F,Adithi,7,3.51e-6
2000,F,Akemi,7,3.51e-6
2000,F,Alesi,7,3.51e-6
2000,F,Aneli,7,3.51e-6
2000,F,Anjeli,7,3.51e-6
2000,F,Anvi,7,3.51e-6
2000,F,Asanti,7,3.51e-6
2000,F,Ashwini,7,3.51e-6
2000,F,Asli,7,3.51e-6
2000,F,Bhumi,7,3.51e-6
2000,F,Brianni,7,3.51e-6
2000,F,Cai,7,3.51e-6
2000,F,Cayci,7,3.51e-6
2000,F,Chani,7,3.51e-6
2000,F,Chelbi,7,3.51e-6
2000,F,Chi,7,3.51e-6
2000,F,Daisi,7,3.51e-6
2000,F,Dajanai,7,3.51e-6
2000,F,Dari,7,3.51e-6
2000,F,Demari,7,3.51e-6
2000,F,Desani,7,3.51e-6
2000,F,Devki,7,3.51e-6
2000,F,Diani,7,3.51e-6
2000,F,Emori,7,3.51e-6
2000,F,Fotini,7,3.51e-6
2000,F,Gauri,7,3.51e-6
2000,F,Genesi,7,3.51e-6
2000,F,Giavanni,7,3.51e-6
2000,F,Hanalei,7,3.51e-6
2000,F,Ilani,7,3.51e-6
2000,F,Jareli,7,3.51e-6
2000,F,Jentri,7,3.51e-6
2000,F,Jermani,7,3.51e-6
2000,F,Jeydi,7,3.51e-6
2000,F,Jnai,7,3.51e-6
2000,F,Jyoti,7,3.51e-6
2000,F,Kani,7,3.51e-6
2000,F,Kasidi,7,3.51e-6
2000,F,Kaydi,7,3.51e-6
2000,F,Kazi,7,3.51e-6
2000,F,Kemoni,7,3.51e-6
2000,F,Kenli,7,3.51e-6
2000,F,Ki,7,3.51e-6
2000,F,Kili,7,3.51e-6
2000,F,Krysti,7,3.51e-6
2000,F,Leslei,7,3.51e-6
2000,F,Lexxi,7,3.51e-6
2000,F,Leylani,7,3.51e-6
2000,F,Loreli,7,3.51e-6
2000,F,Maeli,7,3.51e-6
2000,F,Makai,7,3.51e-6
2000,F,Mardi,7,3.51e-6
2000,F,Merri,7,3.51e-6
2000,F,Meztli,7,3.51e-6
2000,F,Mikaili,7,3.51e-6
2000,F,Mirai,7,3.51e-6
2000,F,Mixtli,7,3.51e-6
2000,F,Mysti,7,3.51e-6
2000,F,Nairi,7,3.51e-6
2000,F,Nefertiti,7,3.51e-6
2000,F,Niaomi,7,3.51e-6
2000,F,Nicci,7,3.51e-6
2000,F,Nimsi,7,3.51e-6
2000,F,Nishi,7,3.51e-6
2000,F,Ogechi,7,3.51e-6
2000,F,Pari,7,3.51e-6
2000,F,Rashi,7,3.51e-6
2000,F,Rmani,7,3.51e-6
2000,F,Roshini,7,3.51e-6
2000,F,Sai,7,3.51e-6
2000,F,Sekai,7,3.51e-6
2000,F,Sereniti,7,3.51e-6
2000,F,Shauri,7,3.51e-6
2000,F,Skai,7,3.51e-6
2000,F,Smriti,7,3.51e-6
2000,F,Sri,7,3.51e-6
2000,F,Trinidi,7,3.51e-6
2000,F,Tyshai,7,3.51e-6
2000,F,Yamani,7,3.51e-6
2000,F,Yesli,7,3.51e-6
2000,F,Yuli,7,3.51e-6
2000,F,Zakari,7,3.51e-6
2000,F,Zarahi,7,3.51e-6
2000,F,Alanni,6,3.01e-6
2000,F,Aleli,6,3.01e-6
2000,F,Alexei,6,3.01e-6
2000,F,Amiri,6,3.01e-6
2000,F,Anayelli,6,3.01e-6
2000,F,Angeni,6,3.01e-6
2000,F,Arali,6,3.01e-6
2000,F,Asani,6,3.01e-6
2000,F,Ashni,6,3.01e-6
2000,F,Ayumi,6,3.01e-6
2000,F,Bailei,6,3.01e-6
2000,F,Brittini,6,3.01e-6
2000,F,Chandi,6,3.01e-6
2000,F,Chelsei,6,3.01e-6
2000,F,Dai,6,3.01e-6
2000,F,Dayami,6,3.01e-6
2000,F,Demri,6,3.01e-6
2000,F,Denai,6,3.01e-6
2000,F,Dipali,6,3.01e-6
2000,F,Dynasti,6,3.01e-6
2000,F,Eleri,6,3.01e-6
2000,F,Emahni,6,3.01e-6
2000,F,Emmani,6,3.01e-6
2000,F,Fritzi,6,3.01e-6
2000,F,Gabbi,6,3.01e-6
2000,F,Giani,6,3.01e-6
2000,F,Glendi,6,3.01e-6
2000,F,Glori,6,3.01e-6
2000,F,Gopi,6,3.01e-6
2000,F,Imanii,6,3.01e-6
2000,F,Inari,6,3.01e-6
2000,F,Ingri,6,3.01e-6
2000,F,Ireri,6,3.01e-6
2000,F,Irini,6,3.01e-6
2000,F,Isai,6,3.01e-6
2000,F,Iyanni,6,3.01e-6
2000,F,Jahnvi,6,3.01e-6
2000,F,Jakari,6,3.01e-6
2000,F,Janani,6,3.01e-6
2000,F,Janelli,6,3.01e-6
2000,F,Jasani,6,3.01e-6
2000,F,Jeidi,6,3.01e-6
2000,F,Johari,6,3.01e-6
2000,F,Johnni,6,3.01e-6
2000,F,Jurni,6,3.01e-6
2000,F,Kaelei,6,3.01e-6
2000,F,Kauri,6,3.01e-6
2000,F,Keni,6,3.01e-6
2000,F,Kennidi,6,3.01e-6
2000,F,Keoni,6,3.01e-6
2000,F,Khushi,6,3.01e-6
2000,F,Kirti,6,3.01e-6
2000,F,Kourtnei,6,3.01e-6
2000,F,Kuulei,6,3.01e-6
2000,F,Kyri,6,3.01e-6
2000,F,Lahari,6,3.01e-6
2000,F,Lashai,6,3.01e-6
2000,F,Leoni,6,3.01e-6
2000,F,Libbi,6,3.01e-6
2000,F,Litsi,6,3.01e-6
2000,F,Maeci,6,3.01e-6
2000,F,Maitri,6,3.01e-6
2000,F,Makali,6,3.01e-6
2000,F,Malani,6,3.01e-6
2000,F,Mallari,6,3.01e-6
2000,F,Manali,6,3.01e-6
2000,F,Marki,6,3.01e-6
2000,F,Mayli,6,3.01e-6
2000,F,Mazi,6,3.01e-6
2000,F,Mckinzi,6,3.01e-6
2000,F,Meenakshi,6,3.01e-6
2000,F,Mekhi,6,3.01e-6
2000,F,Mikali,6,3.01e-6
2000,F,Modesti,6,3.01e-6
2000,F,Monai,6,3.01e-6
2000,F,Mythili,6,3.01e-6
2000,F,Nakai,6,3.01e-6
2000,F,Nani,6,3.01e-6
2000,F,Nefertari,6,3.01e-6
2000,F,Nelli,6,3.01e-6
2000,F,Niambi,6,3.01e-6
2000,F,Ninti,6,3.01e-6
2000,F,Nkechi,6,3.01e-6
2000,F,Noheli,6,3.01e-6
2000,F,Nouci,6,3.01e-6
2000,F,Nyani,6,3.01e-6
2000,F,Odali,6,3.01e-6
2000,F,Quetzalli,6,3.01e-6
2000,F,Raimi,6,3.01e-6
2000,F,Rikishi,6,3.01e-6
2000,F,Rini,6,3.01e-6
2000,F,Riti,6,3.01e-6
2000,F,Sahiti,6,3.01e-6
2000,F,Saidi,6,3.01e-6
2000,F,Scotti,6,3.01e-6
2000,F,Senai,6,3.01e-6
2000,F,Shaeli,6,3.01e-6
2000,F,Shamani,6,3.01e-6
2000,F,Shelli,6,3.01e-6
2000,F,Shiori,6,3.01e-6
2000,F,Sonni,6,3.01e-6
2000,F,Stuti,6,3.01e-6
2000,F,Suhani,6,3.01e-6
2000,F,Sukhmani,6,3.01e-6
2000,F,Suri,6,3.01e-6
2000,F,Syndi,6,3.01e-6
2000,F,Talani,6,3.01e-6
2000,F,Tari,6,3.01e-6
2000,F,Tashari,6,3.01e-6
2000,F,Tedi,6,3.01e-6
2000,F,Thandi,6,3.01e-6
2000,F,Tyjai,6,3.01e-6
2000,F,Uchechi,6,3.01e-6
2000,F,Vasthi,6,3.01e-6
2000,F,Vikki,6,3.01e-6
2000,F,Xareni,6,3.01e-6
2000,F,Yamari,6,3.01e-6
2000,F,Yareni,6,3.01e-6
2000,F,Yaritzi,6,3.01e-6
2000,F,Yi,6,3.01e-6
2000,F,Yorleni,6,3.01e-6
2000,F,Yulexi,6,3.01e-6
2000,F,Afeni,5,2.51e-6
2000,F,Aleksi,5,2.51e-6
2000,F,Amarachi,5,2.51e-6
2000,F,Amarii,5,2.51e-6
2000,F,Anamari,5,2.51e-6
2000,F,Anani,5,2.51e-6
2000,F,Anjoli,5,2.51e-6
2000,F,Arli,5,2.51e-6
2000,F,Armari,5,2.51e-6
2000,F,Arpi,5,2.51e-6
2000,F,Ashawnti,5,2.51e-6
2000,F,Atzhiri,5,2.51e-6
2000,F,Avari,5,2.51e-6
2000,F,Baeli,5,2.51e-6
2000,F,Bambi,5,2.51e-6
2000,F,Bhakti,5,2.51e-6
2000,F,Bhargavi,5,2.51e-6
2000,F,Brei,5,2.51e-6
2000,F,Brendi,5,2.51e-6
2000,F,Britini,5,2.51e-6
2000,F,Brylei,5,2.51e-6
2000,F,Carlei,5,2.51e-6
2000,F,Chamari,5,2.51e-6
2000,F,Chari,5,2.51e-6
2000,F,Chelci,5,2.51e-6
2000,F,Chiani,5,2.51e-6
2000,F,Cidni,5,2.51e-6
2000,F,Cobi,5,2.51e-6
2000,F,Cytlali,5,2.51e-6
2000,F,Dakari,5,2.51e-6
2000,F,Dalani,5,2.51e-6
2000,F,Deani,5,2.51e-6
2000,F,Destoni,5,2.51e-6
2000,F,Devyani,5,2.51e-6
2000,F,Dianni,5,2.51e-6
2000,F,Donni,5,2.51e-6
2000,F,Ekaterini,5,2.51e-6
2000,F,Emali,5,2.51e-6
2000,F,Emyli,5,2.51e-6
2000,F,Eri,5,2.51e-6
2000,F,Eshani,5,2.51e-6
2000,F,Evani,5,2.51e-6
2000,F,Evi,5,2.51e-6
2000,F,Fani,5,2.51e-6
2000,F,Feliciti,5,2.51e-6
2000,F,Fendi,5,2.51e-6
2000,F,Gali,5,2.51e-6
2000,F,Georgi,5,2.51e-6
2000,F,Giovani,5,2.51e-6
2000,F,Hanai,5,2.51e-6
2000,F,Hatti,5,2.51e-6
2000,F,Heli,5,2.51e-6
2000,F,Itali,5,2.51e-6
2000,F,Jacci,5,2.51e-6
2000,F,Jaeli,5,2.51e-6
2000,F,Jaemi,5,2.51e-6
2000,F,Jahdai,5,2.51e-6
2000,F,Jahnai,5,2.51e-6
2000,F,Jahni,5,2.51e-6
2000,F,Jamani,5,2.51e-6
2000,F,Janei,5,2.51e-6
2000,F,Jemini,5,2.51e-6
2000,F,Jheri,5,2.51e-6
2000,F,Kairi,5,2.51e-6
2000,F,Kalai,5,2.51e-6
2000,F,Kashari,5,2.51e-6
2000,F,Kayti,5,2.51e-6
2000,F,Kei,5,2.51e-6
2000,F,Kelbi,5,2.51e-6
2000,F,Kenni,5,2.51e-6
2000,F,Kensi,5,2.51e-6
2000,F,Keonni,5,2.51e-6
2000,F,Kimoni,5,2.51e-6
2000,F,Kortnei,5,2.51e-6
2000,F,Kyani,5,2.51e-6
2000,F,Kynadi,5,2.51e-6
2000,F,Kynedi,5,2.51e-6
2000,F,Kynli,5,2.51e-6
2000,F,Lai,5,2.51e-6
2000,F,Lalani,5,2.51e-6
2000,F,Landi,5,2.51e-6
2000,F,Laylani,5,2.51e-6
2000,F,Lessli,5,2.51e-6
2000,F,Lexani,5,2.51e-6
2000,F,Lokelani,5,2.51e-6
2000,F,Madi,5,2.51e-6
2000,F,Mahali,5,2.51e-6
2000,F,Mahathi,5,2.51e-6
2000,F,Majesti,5,2.51e-6
2000,F,Maki,5,2.51e-6
2000,F,Makinzi,5,2.51e-6
2000,F,Maloni,5,2.51e-6
2000,F,Marisleysi,5,2.51e-6
2000,F,Marjani,5,2.51e-6
2000,F,Mekenzi,5,2.51e-6
2000,F,Mikai,5,2.51e-6
2000,F,Mileydi,5,2.51e-6
2000,F,Minori,5,2.51e-6
2000,F,Miyuki,5,2.51e-6
2000,F,Myanni,5,2.51e-6
2000,F,Nai,5,2.51e-6
2000,F,Nansi,5,2.51e-6
2000,F,Narai,5,2.51e-6
2000,F,Nari,5,2.51e-6
2000,F,Navi,5,2.51e-6
2000,F,Nayali,5,2.51e-6
2000,F,Neeti,5,2.51e-6
2000,F,Neri,5,2.51e-6
2000,F,Neydi,5,2.51e-6
2000,F,Nghi,5,2.51e-6
2000,F,Nomi,5,2.51e-6
2000,F,Olukemi,5,2.51e-6
2000,F,Ori,5,2.51e-6
2000,F,Purvi,5,2.51e-6
2000,F,Quetzali,5,2.51e-6
2000,F,Rajvi,5,2.51e-6
2000,F,Reshmi,5,2.51e-6
2000,F,Roselani,5,2.51e-6
2000,F,Rosi,5,2.51e-6
2000,F,Rosmeri,5,2.51e-6
2000,F,Sarabi,5,2.51e-6
2000,F,Satsuki,5,2.51e-6
2000,F,Savitri,5,2.51e-6
2000,F,Seri,5,2.51e-6
2000,F,Shakti,5,2.51e-6
2000,F,Shardai,5,2.51e-6
2000,F,Shiri,5,2.51e-6
2000,F,Sinahi,5,2.51e-6
2000,F,Sisi,5,2.51e-6
2000,F,Sitlali,5,2.51e-6
2000,F,Sohini,5,2.51e-6
2000,F,Soli,5,2.51e-6
2000,F,Suchi,5,2.51e-6
2000,F,Takai,5,2.51e-6
2000,F,Tamoni,5,2.51e-6
2000,F,Tashai,5,2.51e-6
2000,F,Tashi,5,2.51e-6
2000,F,Tauni,5,2.51e-6
2000,F,Treniti,5,2.51e-6
2000,F,Ugochi,5,2.51e-6
2000,F,Urmi,5,2.51e-6
2000,F,Valori,5,2.51e-6
2000,F,Varshini,5,2.51e-6
2000,F,Xiadani,5,2.51e-6
2000,F,Yaneri,5,2.51e-6
2000,F,Yanneli,5,2.51e-6
2000,F,Yarelli,5,2.51e-6
2000,F,Yaremi,5,2.51e-6
2000,F,Yendi,5,2.51e-6
2000,F,Yenni,5,2.51e-6
2000,F,Ymari,5,2.51e-6
2000,F,Yoali,5,2.51e-6
2000,F,Yuleni,5,2.51e-6
2000,F,Zanaii,5,2.51e-6
2000,F,Zawadi,5,2.51e-6
2000,F,Zoei,5,2.51e-6
2000,F,Zori,5,2.51e-6
2000,M,Levi,2190,0.00104916
2000,M,Giovanni,1757,8.4172e-4
2000,M,Eli,1464,7.0135e-4
2000,M,Malachi,767,3.6744e-4
2000,M,Ali,682,3.2672e-4
2000,M,Kai,621,2.975e-4
2000,M,Armani,280,1.3414e-4
2000,M,Amari,260,1.2456e-4
2000,M,Gianni,235,1.1258e-4
